	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189
45	0.5	0.0	0.5	0.56	0.41	0.5	0.18	0.65	0.0	0.0	0.5	0.24	0.33	0.0	0.4	0.11	0.5	0.5	0.5	0.47	0.76	0.36	0.5	0.55	0.09	0.0	0.73	0.5	0.75	0.5	0.0	0.5	0.56	0.5	0.5	0.5	0.5	0.5	0.0	0.62	0.4	0.2	0.54	0.42	1.0	0.52	0.5	0.0	0.44	0.5	0.01	0.38	0.36	0.0	0.5	0.5	0.5	0.5	0.56	0.54	0.0	0.14	0.57	0.24	0.72	0.0	0.0	0.35	0.43	0.18	0.0	0.0	0.0	0.47	0.5	0.0	0.48	0.5	0.0	0.5	0.5	0.0	0.59	0.6	0.68	0.51	0.0	0.5	0.0	0.67	0.0	0.6	0.5	0.5	0.0	0.47	0.5	0.5	0.4	0.47	0.5	0.76	0.01	0.42	0.5	0.5	0.3	0.45	0.53	0.47	0.5	0.1	0.34	0.0	0.0	0.49	0.5	0.73	0.43	0.45	0.5	0.5	0.51	0.5	0.5	0.0	0.47	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.75	0.28	0.61	0.34	0.59	0.5	0.5	0.5	0.47	0.0	0.5	0.51	0.07	0.47	0.5	0.42	0.0	0.0	0.0	0.0	0.5	0.47	0.5	0.57	0.11	0.0	0.47	0.53	0.0	0.38	0.36	0.5	0.06	0.47	0.44	0.38	0.61	0.0	0.5	0.4	0.31	0.5	0.0	0.65	0.0	0.0	0.5	0.75	0.5	0.0	0.46	0.38	0.05	0.19	0.53
46	0.4	0.0	0.5	0.56	0.39	0.45	0.0	0.63	0.0	0.0	0.47	0.2	0.25	0.0	0.4	0.09	0.47	0.18	0.47	0.47	0.5	0.15	0.5	0.5	0.07	0.0	0.5	0.5	0.56	0.29	0.0	0.44	0.5	0.5	0.47	0.37	0.37	0.5	0.0	0.47	0.4	0.13	0.4	0.37	0.43	1.0	0.5	0.0	0.37	0.5	0.0	0.36	0.34	0.0	0.5	0.3	0.5	0.3	0.56	0.5	0.0	0.12	0.5	0.22	0.37	0.0	0.0	0.26	0.37	0.17	0.0	0.0	0.0	0.25	0.38	0.0	0.25	0.11	0.0	0.57	0.4	0.0	0.5	0.5	0.5	0.49	0.0	0.2	0.0	0.47	0.0	0.47	0.5	0.33	0.0	0.43	0.5	0.5	0.4	0.45	0.36	0.76	0.0	0.4	0.5	0.47	0.3	0.43	0.46	0.35	0.47	0.0	0.33	0.0	0.0	0.25	0.5	0.61	0.33	0.42	0.5	0.51	0.5	0.33	0.5	0.0	0.47	0.0	0.48	0.48	0.58	0.0	0.47	0.26	0.33	0.25	0.3	0.32	0.5	0.5	0.25	0.49	0.3	0.0	0.26	0.31	0.05	0.47	0.36	0.35	0.0	0.0	0.0	0.0	0.5	0.47	0.62	0.62	0.09	0.0	0.33	0.5	0.0	0.36	0.28	0.47	0.04	0.25	0.37	0.36	0.55	0.0	0.5	0.3	0.26	0.5	0.0	0.47	0.0	0.0	0.33	0.29	0.47	0.0	0.44	0.27	0.03	0.17	0.33
47	0.3	0.0	0.3	0.33	0.13	0.22	0.0	0.33	0.0	0.0	0.14	0.13	0.21	0.0	0.25	0.0	0.26	0.46	0.31	0.33	0.35	0.14	0.33	0.23	0.0	0.0	0.41	0.32	0.5	0.33	0.0	0.3	0.31	0.07	0.43	0.33	0.24	0.26	0.0	0.46	0.07	0.0	0.32	0.07	0.33	0.26	1.0	0.0	0.29	0.5	0.0	0.07	0.05	0.0	0.3	0.4	0.34	0.33	0.5	0.22	0.0	0.0	0.4	0.0	0.4	0.0	0.0	0.04	0.25	0.0	0.0	0.0	0.0	0.15	0.14	0.0	0.0	0.16	0.0	0.05	0.32	0.0	0.3	0.43	0.34	0.4	0.0	0.5	0.0	0.35	0.0	0.47	0.3	0.14	0.0	0.35	0.15	0.47	0.32	0.15	0.26	0.41	0.0	0.14	0.34	0.47	0.3	0.33	0.42	0.37	0.33	0.0	0.03	0.0	0.0	0.2	0.14	0.31	0.12	0.33	0.21	0.34	0.25	0.4	0.16	0.0	0.47	0.0	0.3	0.26	0.28	0.0	0.32	0.18	0.48	0.0	0.3	0.25	0.27	0.33	0.14	0.4	0.3	0.0	0.18	0.19	0.0	0.33	0.33	0.27	0.0	0.0	0.0	0.0	0.47	0.29	0.32	0.33	0.0	0.0	0.25	0.26	0.0	0.07	0.33	0.33	0.0	0.0	0.5	0.29	0.29	0.0	0.32	0.3	0.0	0.32	0.0	0.33	0.0	0.0	0.36	0.48	0.33	0.0	0.14	0.07	0.0	0.0	0.22
48	0.47	0.5	0.5	0.13	0.39	0.5	0.51	0.47	0.5	0.76	0.44	0.5	0.33	0.5	0.44	0.76	0.33	0.4	0.47	0.33	0.45	0.47	0.61	0.53	0.6	0.5	0.13	0.5	0.13	0.37	0.5	0.33	0.53	0.5	0.47	0.3	0.42	0.63	0.32	0.33	0.4	0.5	0.33	0.44	0.5	0.5	0.5	1.0	0.47	0.63	0.5	0.33	0.47	0.5	0.5	0.33	0.4	0.39	0.43	0.54	0.5	0.5	0.47	0.63	0.47	0.5	0.5	0.67	0.33	0.57	0.5	0.76	0.44	0.29	0.47	0.63	0.5	0.26	0.5	0.32	0.33	0.63	0.44	0.13	0.42	0.62	0.5	0.3	0.5	0.4	0.76	0.44	0.4	0.36	0.5	0.33	0.5	0.76	0.4	0.5	0.5	0.75	0.5	0.44	0.28	0.38	0.3	0.47	0.47	0.5	0.33	0.75	0.67	0.5	0.76	0.43	0.47	0.5	0.49	0.57	0.33	0.57	0.61	0.5	0.67	0.5	0.54	0.5	0.47	0.47	0.4	0.5	0.33	0.5	0.47	0.61	0.5	0.5	0.54	0.44	0.33	0.5	0.5	0.57	0.67	0.44	0.76	0.5	0.47	0.5	0.5	0.5	0.5	0.5	0.33	0.59	0.46	0.37	0.54	0.63	0.4	0.33	0.5	0.67	0.33	0.33	0.5	0.5	0.29	0.51	0.57	0.5	0.42	0.44	0.67	0.5	0.63	0.72	0.68	0.5	0.57	0.5	0.47	0.5	0.33	0.47	0.61	0.56	0.44
49	0.33	0.0	0.33	0.33	0.3	0.31	0.0	0.5	0.0	0.0	0.49	0.33	0.3	0.0	0.33	0.0	0.47	0.46	0.5	0.33	0.56	0.3	0.36	0.44	0.0	0.0	0.62	0.41	0.59	0.5	0.0	0.39	0.5	0.27	0.5	0.33	0.33	0.5	0.0	0.54	0.28	0.0	0.5	0.28	0.39	0.41	0.59	0.0	1.0	0.5	0.0	0.27	0.49	0.0	0.34	0.5	0.5	0.3	0.65	0.43	0.0	0.03	0.61	0.0	0.5	0.0	0.0	0.3	0.5	0.08	0.0	0.0	0.0	0.36	0.5	0.0	0.33	0.47	0.0	0.25	0.5	0.0	0.48	0.5	0.5	0.4	0.0	0.16	0.0	0.5	0.0	0.49	0.4	0.33	0.0	0.5	0.36	0.63	0.41	0.33	0.5	0.5	0.0	0.38	0.55	0.63	0.24	0.5	0.5	0.49	0.48	0.0	0.23	0.0	0.0	0.38	0.3	0.52	0.32	0.47	0.5	0.55	0.4	0.5	0.36	0.0	0.28	0.0	0.3	0.39	0.38	0.0	0.5	0.33	0.51	0.17	0.33	0.33	0.63	0.38	0.5	0.5	0.3	0.0	0.49	0.61	0.0	0.33	0.5	0.47	0.0	0.0	0.0	0.0	0.53	0.5	0.2	0.46	0.0	0.0	0.55	0.47	0.0	0.27	0.42	0.5	0.0	0.33	0.5	0.3	0.5	0.0	0.33	0.47	0.23	0.53	0.0	0.54	0.0	0.0	0.5	0.38	0.33	0.0	0.14	0.27	0.0	0.08	0.42
50	0.3	0.0	0.3	0.33	0.14	0.34	0.0	0.33	0.0	0.0	0.47	0.13	0.32	0.0	0.3	0.0	0.33	0.46	0.31	0.33	0.35	0.14	0.33	0.23	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.18	0.44	0.07	0.43	0.38	0.24	0.26	0.0	0.49	0.07	0.0	0.32	0.07	0.33	0.33	0.5	0.0	0.4	1.0	0.0	0.14	0.28	0.0	0.33	0.38	0.34	0.33	0.5	0.14	0.0	0.0	0.4	0.0	0.47	0.0	0.0	0.26	0.13	0.0	0.0	0.0	0.0	0.13	0.14	0.0	0.0	0.36	0.0	0.05	0.32	0.0	0.47	0.43	0.44	0.4	0.0	0.5	0.0	0.5	0.0	0.33	0.3	0.26	0.0	0.35	0.15	0.47	0.32	0.15	0.39	0.5	0.0	0.33	0.5	0.47	0.36	0.33	0.42	0.37	0.33	0.0	0.03	0.0	0.0	0.3	0.14	0.31	0.33	0.34	0.33	0.34	0.33	0.44	0.16	0.0	0.4	0.0	0.32	0.26	0.33	0.0	0.37	0.18	0.5	0.0	0.36	0.25	0.47	0.43	0.33	0.4	0.36	0.0	0.13	0.35	0.0	0.33	0.33	0.27	0.0	0.0	0.0	0.0	0.47	0.29	0.32	0.33	0.0	0.0	0.43	0.13	0.0	0.07	0.5	0.33	0.0	0.0	0.5	0.21	0.48	0.0	0.32	0.47	0.24	0.32	0.0	0.52	0.0	0.0	0.45	0.49	0.33	0.0	0.14	0.07	0.0	0.0	0.22
51	0.5	0.3	0.5	0.3	0.32	0.5	0.5	0.5	0.3	0.5	0.5	0.61	0.5	0.56	0.14	0.5	0.5	0.25	0.5	0.06	0.5	0.5	0.5	0.5	0.5	0.3	0.3	0.25	0.3	0.25	0.3	0.5	0.5	0.5	0.25	0.25	0.5	0.5	0.41	0.61	0.5	0.5	0.6	0.5	0.5	0.5	0.3	0.4	0.5	0.25	1.0	0.5	0.36	0.3	0.61	0.3	0.5	0.25	0.3	0.3	0.4	0.5	0.3	0.5	0.3	0.46	0.3	0.5	0.5	0.5	0.3	0.42	0.3	0.5	0.5	0.48	0.5	0.3	0.5	0.5	0.5	0.56	0.61	0.3	0.5	0.5	0.5	0.25	0.3	0.67	0.41	0.67	0.5	0.5	0.5	0.67	0.5	0.3	0.3	0.5	0.3	0.25	0.5	0.61	0.56	0.25	0.25	0.67	0.67	0.61	0.5	0.63	0.5	0.3	0.36	0.5	0.5	0.5	0.0	0.61	0.5	0.5	0.5	0.67	0.5	0.5	0.3	0.3	0.5	0.5	0.61	0.33	0.5	0.61	0.25	0.5	0.25	0.5	0.5	0.25	0.5	0.5	0.25	0.4	0.36	0.5	0.5	0.67	0.5	0.63	0.56	0.4	0.3	0.5	0.5	0.61	0.5	0.67	0.5	0.5	0.5	0.5	0.49	0.5	0.25	0.67	0.58	0.5	0.3	0.56	0.5	0.3	0.61	0.25	0.5	0.5	0.5	0.5	0.39	0.5	0.61	0.25	0.67	0.5	0.5	0.5	0.56	0.5	0.5
52	0.56	0.0	0.67	0.58	0.53	0.5	0.3	0.5	0.0	0.03	0.5	0.56	0.5	0.0	0.5	0.22	0.5	0.5	0.5	0.55	0.66	0.51	0.5	0.65	0.21	0.0	0.55	0.3	0.61	0.4	0.0	0.61	0.68	0.5	0.63	0.5	0.5	0.7	0.06	0.58	0.5	0.34	0.54	0.5	0.54	0.61	0.68	0.0	0.5	0.47	0.12	1.0	0.5	0.0	0.64	0.4	0.5	0.68	0.65	0.56	0.01	0.26	0.55	0.36	0.75	0.09	0.0	0.5	0.5	0.3	0.0	0.07	0.0	0.5	0.55	0.11	0.5	0.5	0.0	0.5	0.5	0.04	0.5	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.05	0.72	0.5	0.5	0.0	0.5	0.59	0.5	0.5	0.5	0.5	0.3	0.12	0.54	0.76	0.57	0.5	0.56	0.65	0.5	0.5	0.21	0.44	0.0	0.02	0.5	0.5	0.75	0.5	0.56	0.5	0.5	0.63	0.57	0.59	0.0	0.26	0.0	0.5	0.56	0.5	0.0	0.6	0.56	0.5	0.33	0.5	0.5	0.61	0.38	0.5	0.5	0.3	0.0	0.65	0.56	0.19	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.58	0.23	0.0	0.53	0.67	0.11	0.5	0.5	0.68	0.17	0.5	0.75	0.5	0.67	0.0	0.53	0.4	0.43	0.5	0.0	0.5	0.05	0.0	0.5	0.5	0.6	0.0	0.5	0.5	0.16	0.31	0.5
53	0.42	0.0	0.25	0.56	0.5	0.47	0.25	0.5	0.0	0.05	0.5	0.39	0.55	0.0	0.67	0.24	0.36	0.5	0.43	0.57	0.63	0.34	0.5	0.58	0.23	0.0	0.5	0.47	0.5	0.5	0.0	0.5	0.5	0.5	0.4	0.5	0.47	0.72	0.04	0.5	0.47	0.25	0.56	0.25	0.5	0.47	0.5	0.0	0.5	0.5	0.14	0.5	1.0	0.0	0.66	0.5	0.5	0.5	0.5	0.6	0.03	0.28	0.5	0.25	0.52	0.11	0.0	0.49	0.5	0.13	0.0	0.08	0.0	0.34	0.38	0.13	0.36	0.3	0.0	0.25	0.55	0.06	0.5	0.5	0.47	0.5	0.0	0.47	0.0	0.5	0.07	0.5	0.25	0.39	0.0	0.5	0.49	0.5	0.47	0.5	0.31	0.76	0.14	0.56	0.5	0.5	0.25	0.59	0.67	0.5	0.5	0.0	0.34	0.0	0.04	0.5	0.25	0.47	0.26	0.5	0.5	0.25	0.5	0.5	0.47	0.0	0.47	0.0	0.5	0.38	0.67	0.0	0.5	0.39	0.5	0.42	0.5	0.5	0.72	0.5	0.26	0.5	0.26	0.0	0.5	0.67	0.21	0.59	0.5	0.49	0.0	0.0	0.0	0.0	0.76	0.5	0.47	0.5	0.0	0.0	0.5	0.56	0.13	0.33	0.5	0.4	0.13	0.41	0.5	0.5	0.5	0.0	0.5	0.3	0.45	0.5	0.01	0.73	0.06	0.0	0.36	0.5	0.58	0.0	0.47	0.28	0.18	0.33	0.32
54	0.38	0.47	0.54	0.56	0.3	0.34	0.47	0.47	0.5	0.56	0.25	0.5	0.33	0.5	0.33	0.68	0.47	0.3	0.49	0.33	0.5	0.31	0.39	0.63	0.76	0.5	0.55	0.44	0.49	0.44	0.5	0.3	0.5	0.33	0.63	0.29	0.55	0.33	0.47	0.5	0.41	0.5	0.56	0.14	0.5	0.56	0.56	0.33	0.47	0.33	0.3	0.38	0.5	1.0	0.36	0.1	0.5	0.3	0.56	0.38	0.47	0.47	0.55	0.56	0.5	0.33	0.58	0.5	0.3	0.33	0.49	0.5	0.47	0.49	0.38	0.5	0.49	0.27	0.47	0.5	0.46	0.47	0.33	0.37	0.45	0.39	0.5	0.14	0.5	0.46	0.5	0.33	0.43	0.33	0.47	0.47	0.33	0.63	0.44	0.5	0.3	0.53	0.56	0.33	0.48	0.5	0.14	0.44	0.6	0.52	0.48	0.48	0.5	0.5	0.5	0.33	0.3	0.76	0.33	0.4	0.32	0.56	0.76	0.33	0.76	0.47	0.31	0.36	0.3	0.56	0.33	0.5	0.41	0.51	0.33	0.38	0.3	0.3	0.56	0.14	0.33	0.56	0.3	0.5	0.5	0.33	0.5	0.33	0.5	0.5	0.47	0.47	0.5	0.5	0.69	0.76	0.23	0.56	0.45	0.5	0.33	0.3	0.71	0.5	0.44	0.36	0.56	0.33	0.49	0.33	0.72	0.5	0.5	0.25	0.5	0.5	0.61	0.6	0.5	0.5	0.33	0.41	0.5	0.5	0.34	0.44	0.73	0.38	0.33
55	0.4	0.0	0.57	0.56	0.39	0.47	0.11	0.63	0.0	0.0	0.14	0.16	0.39	0.0	0.41	0.08	0.55	0.5	0.6	0.41	0.63	0.38	0.5	0.53	0.0	0.0	0.63	0.58	0.63	0.57	0.0	0.33	0.5	0.5	0.5	0.33	0.54	0.49	0.0	0.6	0.5	0.0	0.5	0.26	0.48	0.5	0.56	0.0	0.59	0.47	0.0	0.36	0.34	0.0	1.0	0.38	0.5	0.39	0.56	0.5	0.0	0.0	0.63	0.0	0.5	0.0	0.0	0.33	0.41	0.16	0.0	0.0	0.0	0.45	0.5	0.0	0.2	0.41	0.0	0.34	0.5	0.0	0.5	0.5	0.56	0.49	0.0	0.29	0.0	0.59	0.0	0.5	0.56	0.33	0.0	0.5	0.5	0.76	0.58	0.19	0.33	0.76	0.0	0.4	0.63	0.5	0.14	0.5	0.51	0.45	0.56	0.07	0.32	0.0	0.0	0.14	0.38	0.61	0.39	0.5	0.45	0.63	0.49	0.33	0.45	0.0	0.44	0.0	0.37	0.5	0.26	0.0	0.5	0.26	0.33	0.0	0.5	0.33	0.56	0.5	0.26	0.48	0.4	0.0	0.34	0.49	0.05	0.43	0.63	0.33	0.0	0.0	0.0	0.0	0.62	0.5	0.33	0.54	0.09	0.0	0.33	0.55	0.0	0.36	0.58	0.5	0.04	0.26	0.63	0.38	0.58	0.0	0.5	0.21	0.26	0.56	0.0	0.62	0.0	0.0	0.5	0.5	0.5	0.0	0.38	0.36	0.02	0.17	0.26
56	0.42	0.0	0.42	0.5	0.33	0.42	0.0	0.47	0.0	0.0	0.41	0.13	0.33	0.0	0.35	0.0	0.33	0.5	0.47	0.24	0.5	0.42	0.4	0.36	0.0	0.0	0.53	0.62	0.62	0.5	0.0	0.3	0.5	0.19	0.47	0.45	0.36	0.5	0.0	0.53	0.19	0.0	0.45	0.19	0.33	0.33	0.62	0.0	0.5	0.71	0.0	0.41	0.4	0.0	0.33	1.0	0.47	0.53	0.5	0.34	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.39	0.46	0.0	0.0	0.0	0.0	0.27	0.45	0.0	0.29	0.62	0.0	0.17	0.44	0.0	0.47	0.5	0.5	0.5	0.0	0.5	0.0	0.47	0.0	0.6	0.42	0.39	0.0	0.47	0.27	0.59	0.45	0.27	0.5	0.62	0.0	0.45	0.47	0.5	0.47	0.47	0.54	0.47	0.39	0.0	0.15	0.0	0.0	0.19	0.32	0.43	0.33	0.46	0.5	0.47	0.33	0.5	0.28	0.0	0.52	0.0	0.44	0.33	0.4	0.0	0.47	0.31	0.5	0.08	0.47	0.33	0.5	0.33	0.47	0.38	0.47	0.0	0.17	0.53	0.0	0.33	0.47	0.39	0.0	0.0	0.0	0.0	0.47	0.41	0.44	0.37	0.0	0.0	0.47	0.26	0.0	0.19	0.5	0.45	0.0	0.32	0.62	0.41	0.47	0.0	0.22	0.5	0.17	0.47	0.0	0.63	0.0	0.0	0.63	0.5	0.46	0.0	0.26	0.19	0.0	0.0	0.34
57	0.46	0.0	0.5	0.55	0.47	0.5	0.03	0.5	0.0	0.0	0.46	0.29	0.29	0.0	0.5	0.0	0.5	0.5	0.5	0.33	0.51	0.46	0.5	0.5	0.0	0.0	0.57	0.5	0.63	0.47	0.0	0.34	0.5	0.46	0.55	0.5	0.5	0.5	0.0	0.54	0.46	0.07	0.49	0.46	0.5	0.5	0.59	0.0	0.45	0.5	0.0	0.46	0.44	0.0	0.5	0.47	1.0	0.5	0.57	0.5	0.0	0.0	0.57	0.09	0.56	0.0	0.0	0.33	0.5	0.03	0.0	0.0	0.0	0.5	0.5	0.0	0.33	0.47	0.0	0.44	0.48	0.0	0.5	0.59	0.5	0.47	0.0	0.5	0.0	0.5	0.0	0.47	0.46	0.43	0.0	0.5	0.5	0.63	0.49	0.11	0.47	0.66	0.0	0.33	0.5	0.5	0.5	0.41	0.5	0.5	0.49	0.0	0.19	0.0	0.0	0.46	0.36	0.5	0.28	0.47	0.5	0.51	0.5	0.47	0.5	0.0	0.47	0.0	0.48	0.5	0.44	0.0	0.48	0.35	0.56	0.12	0.5	0.42	0.63	0.5	0.35	0.5	0.5	0.0	0.44	0.57	0.0	0.47	0.48	0.43	0.0	0.0	0.0	0.0	0.5	0.45	0.48	0.5	0.0	0.0	0.5	0.5	0.0	0.23	0.5	0.5	0.0	0.12	0.56	0.45	0.45	0.0	0.48	0.4	0.33	0.5	0.0	0.5	0.0	0.0	0.5	0.56	0.5	0.0	0.33	0.4	0.0	0.04	0.38
58	0.49	0.0	0.49	0.38	0.32	0.34	0.0	0.47	0.0	0.0	0.48	0.13	0.32	0.0	0.26	0.0	0.46	0.47	0.5	0.33	0.53	0.3	0.47	0.26	0.0	0.0	0.41	0.5	0.63	0.5	0.0	0.33	0.44	0.26	0.43	0.41	0.44	0.4	0.0	0.49	0.3	0.0	0.32	0.26	0.39	0.41	0.56	0.0	0.4	0.5	0.0	0.29	0.05	0.0	0.41	0.47	0.5	1.0	0.5	0.43	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.27	0.33	0.0	0.0	0.0	0.0	0.36	0.5	0.0	0.17	0.5	0.0	0.26	0.3	0.0	0.47	0.5	0.54	0.4	0.0	0.5	0.0	0.53	0.0	0.48	0.3	0.46	0.0	0.35	0.37	0.5	0.32	0.15	0.5	0.5	0.0	0.33	0.5	0.5	0.5	0.35	0.42	0.37	0.46	0.0	0.03	0.0	0.0	0.3	0.26	0.5	0.26	0.34	0.52	0.34	0.4	0.44	0.37	0.0	0.5	0.0	0.32	0.39	0.47	0.0	0.47	0.18	0.5	0.0	0.5	0.25	0.47	0.5	0.5	0.4	0.5	0.0	0.28	0.4	0.0	0.35	0.4	0.27	0.0	0.0	0.0	0.0	0.51	0.29	0.51	0.45	0.0	0.0	0.43	0.46	0.0	0.07	0.5	0.52	0.0	0.2	0.5	0.29	0.48	0.0	0.32	0.5	0.24	0.51	0.0	0.52	0.0	0.0	0.54	0.5	0.34	0.0	0.26	0.29	0.0	0.0	0.42
59	0.44	0.0	0.36	0.5	0.38	0.4	0.0	0.5	0.0	0.0	0.34	0.19	0.16	0.0	0.3	0.0	0.32	0.5	0.44	0.4	0.56	0.36	0.5	0.29	0.0	0.0	0.5	0.5	0.5	0.44	0.0	0.45	0.5	0.3	0.5	0.44	0.32	0.32	0.0	0.36	0.13	0.0	0.39	0.29	0.38	0.26	0.5	0.0	0.32	0.5	0.0	0.34	0.34	0.0	0.3	0.5	0.4	0.5	1.0	0.49	0.0	0.0	0.46	0.0	0.5	0.0	0.0	0.3	0.17	0.0	0.0	0.0	0.0	0.21	0.4	0.0	0.0	0.5	0.0	0.33	0.38	0.0	0.42	0.49	0.48	0.46	0.0	0.5	0.0	0.41	0.0	0.47	0.36	0.3	0.0	0.41	0.43	0.5	0.39	0.11	0.5	0.5	0.0	0.25	0.44	0.5	0.5	0.41	0.46	0.3	0.33	0.0	0.09	0.0	0.0	0.36	0.26	0.5	0.13	0.18	0.4	0.33	0.46	0.47	0.43	0.0	0.47	0.0	0.3	0.45	0.34	0.0	0.38	0.24	0.55	0.02	0.53	0.31	0.44	0.49	0.26	0.33	0.11	0.0	0.34	0.46	0.0	0.19	0.34	0.33	0.0	0.0	0.0	0.0	0.38	0.17	0.47	0.51	0.0	0.0	0.37	0.5	0.0	0.13	0.5	0.39	0.0	0.02	0.56	0.3	0.35	0.0	0.38	0.3	0.3	0.38	0.0	0.47	0.0	0.0	0.42	0.54	0.4	0.0	0.42	0.3	0.0	0.0	0.28
60	0.5	0.0	0.5	0.34	0.37	0.42	0.14	0.5	0.0	0.0	0.5	0.31	0.37	0.0	0.4	0.06	0.4	0.4	0.5	0.39	0.5	0.4	0.5	0.5	0.05	0.0	0.5	0.33	0.5	0.32	0.0	0.47	0.5	0.34	0.47	0.2	0.47	0.4	0.0	0.5	0.35	0.18	0.5	0.34	0.5	0.5	0.54	0.0	0.45	0.33	0.0	0.34	0.32	0.0	0.48	0.11	0.5	0.3	0.38	1.0	0.0	0.1	0.29	0.2	0.43	0.0	0.0	0.31	0.39	0.14	0.0	0.0	0.0	0.4	0.5	0.0	0.4	0.37	0.0	0.32	0.37	0.0	0.5	0.5	0.5	0.47	0.0	0.4	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.4	0.5	0.5	0.5	0.43	0.13	0.33	0.0	0.38	0.5	0.13	0.13	0.41	0.5	0.44	0.5	0.06	0.25	0.0	0.0	0.35	0.48	0.59	0.32	0.4	0.5	0.5	0.47	0.5	0.5	0.0	0.14	0.0	0.5	0.5	0.5	0.0	0.47	0.46	0.33	0.24	0.37	0.4	0.5	0.14	0.4	0.49	0.13	0.0	0.38	0.5	0.03	0.41	0.44	0.34	0.0	0.0	0.0	0.0	0.5	0.34	0.5	0.53	0.07	0.0	0.5	0.5	0.0	0.34	0.28	0.4	0.02	0.4	0.13	0.34	0.5	0.0	0.37	0.3	0.27	0.5	0.0	0.53	0.0	0.0	0.4	0.13	0.4	0.0	0.42	0.34	0.01	0.15	0.4
61	0.5	0.47	0.5	0.5	0.5	0.5	0.5	0.47	0.41	0.5	0.5	0.5	0.5	0.63	0.36	0.5	0.5	0.3	0.5	0.36	0.5	0.5	0.67	0.63	0.51	0.5	0.49	0.5	0.47	0.5	0.24	0.5	0.56	0.54	0.25	0.3	0.59	0.57	0.5	0.67	0.5	0.5	0.5	0.5	0.5	0.67	0.5	0.5	0.47	0.5	0.5	0.5	0.62	0.26	0.67	0.3	0.5	0.3	0.56	0.63	1.0	0.34	0.49	0.63	0.63	0.5	0.5	0.47	0.5	0.5	0.39	0.57	0.44	0.5	0.5	0.62	0.47	0.4	0.44	0.5	0.5	0.54	0.5	0.25	0.56	0.5	0.47	0.3	0.5	0.5	0.55	0.5	0.5	0.5	0.5	0.5	0.5	0.63	0.5	0.62	0.25	0.67	0.66	0.67	0.5	0.25	0.25	0.5	0.55	0.63	0.5	0.63	0.76	0.56	0.47	0.5	0.5	0.76	0.41	0.67	0.5	0.47	0.76	0.41	0.76	0.5	0.45	0.47	0.38	0.67	0.67	0.5	0.5	0.76	0.5	0.53	0.25	0.5	0.5	0.38	0.38	0.5	0.05	0.57	0.36	0.5	0.38	0.56	0.47	0.54	0.55	0.5	0.63	0.47	0.5	0.5	0.5	0.53	0.59	0.5	0.5	0.5	0.5	0.5	0.48	0.56	0.5	0.5	0.47	0.56	0.5	0.71	0.67	0.38	0.3	0.63	0.5	0.73	0.55	0.5	0.5	0.47	0.67	0.63	0.5	0.47	0.72	0.56	0.4
